,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount,degree,station,Lng,Lat
171,2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.0,金門金沙光電,118.4022951,24.4984371
172,2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.0,金門金沙光電,118.4022951,24.4984371
173,2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.0,金門金沙光電,118.4022951,24.4984371
174,2017-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.0,金門金沙光電,118.4022951,24.4984371
175,2017-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.0,金門金沙光電,118.4022951,24.4984371
176,2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.0,金門金沙光電,118.4022951,24.4984371
177,2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197.0,金門金沙光電,118.4022951,24.4984371
178,2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.0,金門金沙光電,118.4022951,24.4984371
179,2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.0,金門金沙光電,118.4022951,24.4984371
180,2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.0,金門金沙光電,118.4022951,24.4984371
181,2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.0,金門金沙光電,118.4022951,24.4984371
182,2017-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,金門金沙光電,118.4022951,24.4984371
183,2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.0,金門金沙光電,118.4022951,24.4984371
184,2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.0,金門金沙光電,118.4022951,24.4984371
185,2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.0,金門金沙光電,118.4022951,24.4984371
186,2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.0,金門金沙光電,118.4022951,24.4984371
187,2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254.0,金門金沙光電,118.4022951,24.4984371
188,2017-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393.0,金門金沙光電,118.4022951,24.4984371
189,2017-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.0,金門金沙光電,118.4022951,24.4984371
