,date,ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount,degree,station,Lng,Lat
88,2017-03-30,,1013.9,1018.3,,,,,21.7,,,,,19.0,85,,,1.5,340,,,,1.1,,,,,,0.0,0.0,2.4,,,2,,,4545.0,核三廠光電,120.7539512,21.9656605
89,2017-03-31,,1009.0,1013.4,,,,,22.2,,,,,18.9,82,,,3.6,10,,,,3.2,,,,,,0.4,3.3,6.63,,,3,,,7106.0,核三廠光電,120.7539512,21.9656605
90,2017-04-01,,1014.5,1018.9,,,,,16.8,,,,,12.3,75,,,4.8,360,,,,9.3,,,,,,0.0,0.0,2.16,,,2,,,2544.0,核三廠光電,120.7539512,21.9656605
91,2017-04-02,,1017.9,1022.3,,,,,19.5,,,,,8.7,50,,,4.4,350,,,,0.0,,,,,,7.3,59.2,21.18,,,7,,,8813.0,核三廠光電,120.7539512,21.9656605
92,2017-04-03,,1018.7,1023.1,,,,,19.2,,,,,10.2,56,,,2.9,330,,,,0.0,,,,,,3.2,25.9,12.87,,,7,,,7710.0,核三廠光電,120.7539512,21.9656605
93,2017-04-04,,1016.4,1020.8,,,,,20.2,,,,,12.6,62,,,2.6,330,,,,0.0,,,,,,3.9,31.5,14.25,,,6,,,7055.0,核三廠光電,120.7539512,21.9656605
94,2017-04-05,,1012.5,1016.9,,,,,22.5,,,,,16.2,67,,,1.9,330,,,,0.0,,,,,,5.2,41.9,18.51,,,9,,,8149.0,核三廠光電,120.7539512,21.9656605
95,2017-04-06,,1010.3,1014.6,,,,,23.3,,,,,19.4,79,,,1.9,330,,,,0.1,,,,,,0.0,0.0,6.05,,,3,,,7400.0,核三廠光電,120.7539512,21.9656605
96,2017-04-07,,1009.3,1013.7,,,,,23.5,,,,,20.3,82,,,2.4,190,,,,0.0,,,,,,0.8,6.4,11.13,,,7,,,4726.0,核三廠光電,120.7539512,21.9656605
97,2017-04-08,,1008.5,1012.9,,,,,24.4,,,,,21.9,86,,,1.9,330,,,,0.0,,,,,,2.8,22.5,12.98,,,8,,,6779.0,核三廠光電,120.7539512,21.9656605
