,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
223,2017-08-12,28.0,1.57,13.96,6.44,614.0,澎湖七美光電,682.56
224,2017-08-13,28.4,5.1,17.18,5.32,619.0,澎湖七美光電,682.56
225,2017-08-14,28.6,9.77,20.56,5.75,620.0,澎湖七美光電,682.56
226,2017-08-15,24.53,6.63,16.02,7.55,251.0,澎湖七美光電,682.56
227,2017-08-16,21.97,3.43,9.22,4.51,610.0,澎湖七美光電,682.56
228,2017-08-17,17.03,0.47,5.16,2.8,614.0,澎湖七美光電,682.56
229,2017-08-18,17.63,2.1,11.65,6.62,500.0,澎湖七美光電,682.56
230,2017-08-19,16.97,6.17,17.33,7.92,614.0,澎湖七美光電,682.56
231,2017-08-20,22.57,9.17,-19.53,7.35,484.0,澎湖七美光電,682.56
232,2017-08-21,25.67,9.2,24.67,11.57,478.0,澎湖七美光電,682.56
233,2017-08-22,28.63,5.57,21.15,10.77,282.0,澎湖七美光電,682.56
234,2017-08-23,20.93,2.9,6.07,1.29,430.0,澎湖七美光電,682.56
235,2017-08-24,18.17,0.13,6.82,2.82,412.0,澎湖七美光電,682.56
236,2017-08-25,21.17,9.87,18.81,4.36,598.0,澎湖七美光電,682.56
237,2017-08-26,22.07,10.3,23.0,4.61,485.0,澎湖七美光電,682.56
238,2017-08-27,27.13,8.67,22.14,5.72,542.0,澎湖七美光電,682.56
239,2017-08-28,26.53,0.63,9.12,4.27,610.0,澎湖七美光電,682.56
240,2017-08-29,29.13,7.2,19.31,7.72,601.0,澎湖七美光電,682.56
241,2017-08-30,29.6,11.23,26.17,7.92,540.0,澎湖七美光電,682.56
242,2017-08-31,29.13,10.17,25.26,7.55,274.0,澎湖七美光電,682.56
243,2017-09-01,29.33,5.27,16.07,4.54,96.0,澎湖七美光電,682.56
244,2017-09-02,23.5,4.1,13.35,4.3,435.0,澎湖七美光電,682.56
245,2017-09-03,20.87,7.2,14.44,3.67,386.0,澎湖七美光電,682.56
246,2017-09-04,19.07,0.17,4.7,2.17,596.0,澎湖七美光電,682.56
247,2017-09-05,11.5,0.2,2.87,1.2,577.0,澎湖七美光電,682.56
248,2017-09-06,24.53,2.4,13.25,4.28,506.0,澎湖七美光電,682.56
249,2017-09-07,25.1,8.43,21.53,5.01,375.0,澎湖七美光電,682.56
250,2017-09-08,25.9,6.67,21.0,6.34,539.0,澎湖七美光電,682.56
251,2017-09-09,28.87,10.7,23.92,6.71,525.0,澎湖七美光電,682.56
252,2017-09-10,28.47,4.3,17.45,6.5,575.0,澎湖七美光電,682.56
253,2017-09-11,29.8,10.4,22.96,8.04,565.0,澎湖七美光電,682.56
254,2017-09-12,28.87,8.83,22.36,7.05,605.0,澎湖七美光電,682.56
255,2017-09-13,25.03,5.9,16.09,6.21,555.0,澎湖七美光電,682.56
256,2017-09-14,24.93,3.8,12.78,4.68,608.0,澎湖七美光電,682.56
257,2017-09-15,25.2,9.93,15.39,4.4,595.0,澎湖七美光電,682.56
258,2017-09-16,19.43,1.5,7.17,3.25,490.0,澎湖七美光電,682.56
259,2017-09-17,21.93,1.73,8.74,4.77,570.0,澎湖七美光電,682.56
260,2017-09-18,21.53,8.1,19.15,6.65,598.0,澎湖七美光電,682.56
261,2017-09-19,22.43,4.17,15.86,4.41,475.0,澎湖七美光電,682.56
262,2017-09-20,24.6,2.63,16.46,5.7,483.0,澎湖七美光電,682.56
263,2017-09-21,28.17,2.77,12.15,6.42,494.0,澎湖七美光電,682.56
264,2017-09-22,28.67,2.27,12.32,3.26,562.0,澎湖七美光電,682.56
265,2017-09-23,29.47,7.4,22.26,7.68,564.0,澎湖七美光電,682.56
266,2017-09-24,28.07,3.6,14.18,6.46,518.0,澎湖七美光電,682.56
267,2017-09-25,27.97,9.7,20.54,5.87,399.0,澎湖七美光電,682.56
268,2017-09-26,24.07,0.93,9.18,3.14,532.0,澎湖七美光電,682.56
269,2017-09-27,18.5,0.27,6.66,2.11,489.0,澎湖七美光電,682.56
270,2017-09-28,19.87,5.57,12.81,3.45,542.0,澎湖七美光電,682.56
271,2017-09-29,18.37,1.87,7.78,2.6,540.0,澎湖七美光電,682.56
272,2017-09-30,21.0,1.77,11.7,3.65,254.0,澎湖七美光電,682.56
273,2017-10-01,21.17,2.9,13.93,4.16,472.0,澎湖七美光電,682.56
274,2017-10-02,27.23,11.4,26.08,7.42,548.0,澎湖七美光電,682.56
275,2017-10-03,29.2,12.13,27.97,9.43,544.0,澎湖七美光電,682.56
276,2017-10-04,29.93,10.97,25.34,7.87,518.0,澎湖七美光電,682.56
277,2017-10-05,26.33,0.0,3.52,2.32,389.0,澎湖七美光電,682.56
278,2017-10-06,29.27,10.43,23.13,5.74,522.0,澎湖七美光電,682.56
279,2017-10-07,28.03,10.0,21.33,5.87,469.0,澎湖七美光電,682.56
280,2017-10-08,23.73,9.03,17.69,4.46,502.0,澎湖七美光電,682.56
281,2017-10-09,19.8,0.97,7.58,2.26,510.0,澎湖七美光電,682.56
282,2017-10-10,17.67,3.37,10.35,3.07,254.0,澎湖七美光電,682.56
283,2017-10-11,18.57,7.83,16.47,4.53,498.0,澎湖七美光電,682.56
284,2017-10-12,19.0,2.03,11.52,4.48,96.0,澎湖七美光電,682.56
285,2017-10-13,23.63,5.3,15.53,3.4,181.0,澎湖七美光電,682.56
286,2017-10-14,26.63,5.1,18.64,6.82,236.0,澎湖七美光電,682.56
287,2017-10-15,29.4,6.5,20.18,7.18,178.0,澎湖七美光電,682.56
288,2017-10-16,29.2,9.47,24.59,8.64,397.0,澎湖七美光電,682.56
289,2017-10-17,27.47,2.07,11.64,5.38,381.0,澎湖七美光電,682.56
290,2017-10-18,29.17,10.7,24.88,8.32,226.0,澎湖七美光電,682.56
291,2017-10-19,29.0,10.57,21.66,6.32,240.0,澎湖七美光電,682.56
292,2017-10-20,25.23,7.03,16.67,5.05,182.0,澎湖七美光電,682.56
293,2017-10-21,19.3,10.07,16.83,3.9,271.0,澎湖七美光電,682.56
294,2017-10-22,19.97,6.4,13.75,3.88,501.0,澎湖七美光電,682.56
295,2017-10-23,16.37,3.27,11.56,4.28,456.0,澎湖七美光電,682.56
296,2017-10-24,21.5,9.7,20.59,5.79,410.0,澎湖七美光電,682.56
297,2017-10-25,19.4,10.13,25.39,7.96,550.0,澎湖七美光電,682.56
298,2017-10-26,23.93,4.53,19.78,6.74,551.0,澎湖七美光電,682.56
299,2017-10-27,27.8,7.73,22.94,-29.17,465.0,澎湖七美光電,682.56
300,2017-10-28,28.07,4.83,18.23,7.76,553.0,澎湖七美光電,682.56
301,2017-10-29,29.0,10.23,25.13,7.09,56.0,澎湖七美光電,682.56
302,2017-10-30,29.0,8.03,22.02,7.48,536.0,澎湖七美光電,682.56
303,2017-10-31,28.6,10.0,21.37,5.89,510.0,澎湖七美光電,682.56
304,2017-11-01,23.97,4.33,13.81,6.7,454.0,澎湖七美光電,682.56
305,2017-11-02,21.87,1.77,6.79,3.59,194.0,澎湖七美光電,682.56
306,2017-11-03,17.63,3.83,11.72,5.52,81.0,澎湖七美光電,682.56
