,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
266,2017-09-24,27.27,2.57,10.5,5.52,2687.0,大潭電廠光電,651.42
267,2017-09-25,26.63,8.33,19.24,5.48,2214.0,大潭電廠光電,651.42
268,2017-09-26,22.3,0.3,4.37,2.24,2918.0,大潭電廠光電,651.42
269,2017-09-27,17.13,3.3,8.88,3.41,2999.0,大潭電廠光電,651.42
270,2017-09-28,19.13,8.27,13.37,3.52,2298.0,大潭電廠光電,651.42
271,2017-09-29,16.2,0.0,1.69,0.77,2506.0,大潭電廠光電,651.42
272,2017-09-30,16.63,0.0,3.02,1.01,2544.0,大潭電廠光電,651.42
273,2017-10-01,17.7,0.0,3.57,1.25,3184.0,大潭電廠光電,651.42
274,2017-10-02,27.27,10.33,25.03,7.5,2685.0,大潭電廠光電,651.42
275,2017-10-03,29.17,8.5,23.27,8.44,2820.0,大潭電廠光電,651.42
276,2017-10-04,29.8,10.53,25.18,7.65,647.0,大潭電廠光電,651.42
277,2017-10-05,28.57,2.53,14.99,5.72,3363.0,大潭電廠光電,651.42
278,2017-10-06,28.17,10.17,22.39,6.19,3296.0,大潭電廠光電,651.42
279,2017-10-07,27.63,10.57,21.42,5.66,2843.0,大潭電廠光電,651.42
280,2017-10-08,21.2,5.63,13.49,4.02,2947.0,大潭電廠光電,651.42
281,2017-10-09,16.5,0.0,4.13,1.69,3324.0,大潭電廠光電,651.42
282,2017-10-10,17.07,0.33,4.45,-32.7,3322.0,大潭電廠光電,651.42
283,2017-10-11,19.2,10.03,17.76,4.36,3033.0,大潭電廠光電,651.42
284,2017-10-12,16.33,0.43,5.82,3.75,539.0,大潭電廠光電,651.42
285,2017-10-13,19.3,0.57,8.92,3.38,167.0,大潭電廠光電,651.42
286,2017-10-14,26.13,4.1,19.33,6.95,916.0,大潭電廠光電,651.42
287,2017-10-15,27.97,2.7,13.89,6.68,1034.0,大潭電廠光電,651.42
288,2017-10-16,29.03,4.67,19.32,7.84,2108.0,大潭電廠光電,651.42
289,2017-10-17,28.0,3.07,15.34,7.17,676.0,大潭電廠光電,651.42
290,2017-10-18,28.13,5.73,17.69,6.85,483.0,大潭電廠光電,651.42
291,2017-10-19,29.53,10.43,21.6,5.78,461.0,大潭電廠光電,651.42
292,2017-10-20,23.87,0.73,8.36,3.73,315.0,大潭電廠光電,651.42
293,2017-10-21,17.27,8.83,15.24,3.21,868.0,大潭電廠光電,651.42
294,2017-10-22,18.4,7.53,14.23,3.63,2519.0,大潭電廠光電,651.42
295,2017-10-23,13.87,0.0,3.08,1.63,2127.0,大潭電廠光電,651.42
296,2017-10-24,19.4,6.03,15.32,4.56,1300.0,大潭電廠光電,651.42
297,2017-10-25,18.87,9.03,23.11,-29.72,3238.0,大潭電廠光電,651.42
298,2017-10-26,23.9,3.47,19.53,6.26,3009.0,大潭電廠光電,651.42
299,2017-10-27,28.53,5.9,23.17,7.87,1824.0,大潭電廠光電,651.42
300,2017-10-28,28.57,7.6,22.16,8.41,1213.0,大潭電廠光電,651.42
301,2017-10-29,28.97,6.57,21.33,8.16,2747.0,大潭電廠光電,651.42
302,2017-10-30,27.13,0.23,5.69,2.87,592.0,大潭電廠光電,651.42
303,2017-10-31,28.33,7.93,19.58,5.82,2556.0,大潭電廠光電,651.42
304,2017-11-01,21.33,0.5,6.81,2.83,2889.0,大潭電廠光電,651.42
305,2017-11-02,20.17,0.03,4.25,1.15,1068.0,大潭電廠光電,651.42
306,2017-11-03,16.93,2.63,9.51,3.26,516.0,大潭電廠光電,651.42
307,2017-11-04,17.57,0.0,5.69,2.49,334.0,大潭電廠光電,651.42
308,2017-11-05,16.3,6.17,16.39,5.57,2159.0,大潭電廠光電,651.42
309,2017-11-06,22.83,3.53,14.64,4.72,1750.0,大潭電廠光電,651.42
310,2017-11-07,25.77,8.9,25.4,7.92,201.0,大潭電廠光電,651.42
311,2017-11-08,28.27,3.93,17.65,6.38,173.0,大潭電廠光電,651.42
312,2017-11-09,20.47,4.03,10.05,2.71,2296.0,大潭電廠光電,651.42
313,2017-11-10,18.03,0.63,7.77,2.21,2658.0,大潭電廠光電,651.42
314,2017-11-11,19.2,7.6,16.58,3.8,347.0,大潭電廠光電,651.42
315,2017-11-12,22.03,9.83,23.18,4.77,1203.0,大潭電廠光電,651.42
316,2017-11-13,26.63,7.27,19.81,5.04,301.0,大潭電廠光電,651.42
317,2017-11-14,27.13,2.77,16.02,5.97,679.0,大潭電廠光電,651.42
318,2017-11-15,29.13,8.4,20.14,8.18,1766.0,大潭電廠光電,651.42
319,2017-11-16,30.57,9.87,23.61,8.1,2838.0,大潭電廠光電,651.42
320,2017-11-17,29.33,7.27,17.64,5.07,1442.0,大潭電廠光電,651.42
321,2017-11-18,28.5,9.4,18.71,6.1,245.0,大潭電廠光電,651.42
322,2017-11-19,21.57,4.73,11.14,4.29,751.0,大潭電廠光電,651.42
