,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
207,2017-07-27,26.7,10.2,21.18,3.88,7119.0,興達電廠光電,1627.65
208,2017-07-28,25.75,0.0,7.78,2.71,5634.0,興達電廠光電,1627.65
209,2017-07-29,30.4,10.35,24.09,6.94,2466.0,興達電廠光電,1627.65
210,2017-07-30,29.85,10.7,26.97,7.14,4841.0,興達電廠光電,1627.65
211,2017-07-31,27.65,2.95,14.77,3.75,961.0,興達電廠光電,1627.65
212,2017-08-01,28.15,-47.15,14.96,3.66,1271.0,興達電廠光電,1627.65
213,2017-08-02,29.4,9.5,19.96,4.4,3986.0,興達電廠光電,1627.65
214,2017-08-03,25.85,9.85,18.07,3.94,7762.0,興達電廠光電,1627.65
215,2017-08-04,17.9,10.05,16.76,3.08,7356.0,興達電廠光電,1627.65
216,2017-08-05,29.1,14.45,24.18,7.56,6714.0,興達電廠光電,1627.65
217,2017-08-06,27.45,3.7,16.68,8.41,6971.0,興達電廠光電,1627.65
218,2017-08-07,33.3,13.6,30.5,8.44,7232.0,興達電廠光電,1627.65
219,2017-08-08,23.85,0.0,10.94,5.12,7238.0,興達電廠光電,1627.65
220,2017-08-09,30.9,0.05,13.71,5.81,7503.0,興達電廠光電,1627.65
221,2017-08-10,44.45,16.65,41.06,13.16,7464.0,興達電廠光電,1627.65
222,2017-08-11,42.15,4.3,23.86,9.55,7011.0,興達電廠光電,1627.65
223,2017-08-12,42.75,1.35,19.61,9.68,6402.0,興達電廠光電,1627.65
224,2017-08-13,41.65,1.5,15.2,5.87,7359.0,興達電廠光電,1627.65
225,2017-08-14,43.75,14.15,31.07,9.94,6829.0,興達電廠光電,1627.65
226,2017-08-15,37.95,8.7,21.21,10.74,7829.0,興達電廠光電,1627.65
227,2017-08-16,34.45,15.05,24.39,9.8,1607.0,興達電廠光電,1627.65
228,2017-08-17,27.35,2.1,12.81,6.19,7027.0,興達電廠光電,1627.65
229,2017-08-18,28.5,8.4,23.0,11.57,7764.0,興達電廠光電,1627.65
230,2017-08-19,26.15,15.65,31.52,13.24,7817.0,興達電廠光電,1627.65
231,2017-08-20,36.9,13.7,30.19,10.73,7897.0,興達電廠光電,1627.65
232,2017-08-21,40.55,13.9,35.88,15.86,4168.0,興達電廠光電,1627.65
233,2017-08-22,43.2,6.75,26.9,16.14,4016.0,興達電廠光電,1627.65
234,2017-08-23,21.15,6.55,12.82,1.94,4909.0,興達電廠光電,1627.65
235,2017-08-24,19.0,0.25,6.98,1.79,4488.0,興達電廠光電,1627.65
236,2017-08-25,21.5,9.45,18.56,2.86,7479.0,興達電廠光電,1627.65
237,2017-08-26,22.35,7.95,19.48,2.76,5851.0,興達電廠光電,1627.65
238,2017-08-27,28.3,-45.0,22.46,3.64,5624.0,興達電廠光電,1627.65
239,2017-08-28,26.4,0.5,6.17,3.78,7759.0,興達電廠光電,1627.65
240,2017-08-29,28.0,3.45,10.03,4.66,5503.0,興達電廠光電,1627.65
241,2017-08-30,29.6,10.25,26.22,5.72,6138.0,興達電廠光電,1627.65
242,2017-08-31,29.25,-45.0,24.53,5.51,2850.0,興達電廠光電,1627.65
243,2017-09-01,30.15,4.45,14.32,2.9,2494.0,興達電廠光電,1627.65
244,2017-09-02,23.75,5.95,15.73,3.54,4816.0,興達電廠光電,1627.65
245,2017-09-03,20.65,9.65,16.18,2.69,6024.0,興達電廠光電,1627.65
246,2017-09-04,19.2,0.5,6.65,2.24,8276.0,興達電廠光電,1627.65
247,2017-09-05,10.9,0.55,6.76,1.36,7776.0,興達電廠光電,1627.65
248,2017-09-06,26.45,5.95,17.42,3.85,5964.0,興達電廠光電,1627.65
249,2017-09-07,25.7,5.4,17.87,3.06,6526.0,興達電廠光電,1627.65
250,2017-09-08,27.2,7.1,23.87,5.16,7227.0,興達電廠光電,1627.65
251,2017-09-09,30.25,10.3,25.52,5.28,7879.0,興達電廠光電,1627.65
252,2017-09-10,26.85,0.8,10.87,3.88,7171.0,興達電廠光電,1627.65
253,2017-09-11,29.4,8.8,-38.23,5.5,7820.0,興達電廠光電,1627.65
254,2017-09-12,28.85,7.9,22.78,5.1,7827.0,興達電廠光電,1627.65
255,2017-09-13,24.5,8.9,20.58,4.96,7071.0,興達電廠光電,1627.65
256,2017-09-14,24.95,5.4,13.04,3.81,7751.0,興達電廠光電,1627.65
257,2017-09-15,25.25,9.75,15.76,3.46,7113.0,興達電廠光電,1627.65
258,2017-09-16,20.95,4.25,11.74,3.33,7707.0,興達電廠光電,1627.65
259,2017-09-17,22.5,3.65,10.18,4.24,7146.0,興達電廠光電,1627.65
260,2017-09-18,21.75,10.5,22.31,5.72,7796.0,興達電廠光電,1627.65
261,2017-09-19,23.45,6.45,17.98,3.93,5899.0,興達電廠光電,1627.65
262,2017-09-20,24.15,0.3,10.81,3.19,6446.0,興達電廠光電,1627.65
263,2017-09-21,27.35,1.5,6.54,4.87,7284.0,興達電廠光電,1627.65
264,2017-09-22,28.25,2.0,14.9,3.58,7233.0,興達電廠光電,1627.65
265,2017-09-23,29.95,7.35,20.4,5.26,6936.0,興達電廠光電,1627.65
266,2017-09-24,27.15,2.2,8.55,3.43,6943.0,興達電廠光電,1627.65
267,2017-09-25,28.65,8.3,19.52,3.97,6733.0,興達電廠光電,1627.65
268,2017-09-26,24.1,0.35,9.34,2.72,7025.0,興達電廠光電,1627.65
269,2017-09-27,17.05,0.05,4.86,1.3,7815.0,興達電廠光電,1627.65
270,2017-09-28,19.45,5.85,12.88,2.57,7964.0,興達電廠光電,1627.65
271,2017-09-29,18.1,5.75,13.12,2.37,6307.0,興達電廠光電,1627.65
272,2017-09-30,21.95,2.85,14.6,3.36,6950.0,興達電廠光電,1627.65
273,2017-10-01,22.15,6.2,18.75,3.45,8658.0,興達電廠光電,1627.65
274,2017-10-02,28.25,11.1,24.85,5.26,7750.0,興達電廠光電,1627.65
275,2017-10-03,30.1,11.55,27.05,7.66,6727.0,興達電廠光電,1627.65
276,2017-10-04,30.3,9.2,20.94,5.79,6284.0,興達電廠光電,1627.65
277,2017-10-05,25.9,0.0,5.92,2.26,7321.0,興達電廠光電,1627.65
278,2017-10-06,29.55,9.55,20.08,3.58,7677.0,興達電廠光電,1627.65
279,2017-10-07,28.5,10.3,20.1,3.94,7097.0,興達電廠光電,1627.65
280,2017-10-08,24.3,8.65,16.34,2.98,2747.0,興達電廠光電,1627.65
281,2017-10-09,19.6,2.35,10.26,2.38,6795.0,興達電廠光電,1627.65
282,2017-10-10,18.55,7.85,14.85,3.44,7864.0,興達電廠光電,1627.65
283,2017-10-11,18.7,9.95,17.56,3.54,7738.0,興達電廠光電,1627.65
284,2017-10-12,20.55,3.65,14.06,3.62,6048.0,興達電廠光電,1627.65
285,2017-10-13,25.3,8.75,19.16,3.6,1265.0,興達電廠光電,1627.65
286,2017-10-14,27.65,7.0,20.16,4.64,1870.0,興達電廠光電,1627.65
287,2017-10-15,30.45,8.4,21.96,6.66,4306.0,興達電廠光電,1627.65
288,2017-10-16,30.0,8.25,22.96,6.01,6864.0,興達電廠光電,1627.65
289,2017-10-17,27.05,1.15,8.56,3.72,7210.0,興達電廠光電,1627.65
290,2017-10-18,28.75,-44.85,24.36,6.09,7298.0,興達電廠光電,1627.65
291,2017-10-19,29.65,9.6,20.4,4.69,7679.0,興達電廠光電,1627.65
292,2017-10-20,26.2,6.45,15.31,3.37,5806.0,興達電廠光電,1627.65
293,2017-10-21,18.25,10.05,16.67,2.84,5593.0,興達電廠光電,1627.65
294,2017-10-22,29.95,11.65,21.87,7.68,5829.0,興達電廠光電,1627.65
295,2017-10-23,26.7,11.5,25.36,9.16,6905.0,興達電廠光電,1627.65
296,2017-10-24,35.0,15.2,31.78,8.59,7042.0,興達電廠光電,1627.65
297,2017-10-25,29.6,12.8,37.84,11.72,6920.0,興達電廠光電,1627.65
298,2017-10-26,37.25,10.1,34.05,11.2,6416.0,興達電廠光電,1627.65
299,2017-10-27,41.65,6.95,28.37,11.16,7300.0,興達電廠光電,1627.65
300,2017-10-28,42.0,4.9,23.95,10.38,6392.0,興達電廠光電,1627.65
