,date,Temp,SunShineHour,GlobalRad,UV,degree,station,capacity
1718,2021-09-15,18.1,3.63,13.47,4.56,3537.0,大潭電廠GIS廠房光電,710.04
1719,2021-09-16,20.1,2.2,14.96,4.77,3327.0,大潭電廠GIS廠房光電,710.04
1720,2021-09-17,26.87,6.47,19.37,6.74,3578.0,大潭電廠GIS廠房光電,710.04
1721,2021-09-18,28.9,9.93,24.24,8.2,3450.0,大潭電廠GIS廠房光電,710.04
1722,2021-09-19,30.6,11.5,24.3,8.49,3741.0,大潭電廠GIS廠房光電,710.04
1723,2021-09-20,29.1,1.5,10.51,3.88,3696.0,大潭電廠GIS廠房光電,710.04
1724,2021-09-21,30.33,8.73,19.07,6.2,3393.0,大潭電廠GIS廠房光電,710.04
1725,2021-09-22,21.57,5.5,7.36,4.41,3789.0,大潭電廠GIS廠房光電,710.04
1726,2021-09-23,16.6,0.13,2.91,1.73,3563.0,大潭電廠GIS廠房光電,710.04
1727,2021-09-24,18.53,9.0,13.43,3.14,3777.0,大潭電廠GIS廠房光電,710.04
1728,2021-09-25,18.17,8.4,14.99,3.91,3691.0,大潭電廠GIS廠房光電,710.04
1729,2021-09-26,16.43,2.47,12.67,4.4,3812.0,大潭電廠GIS廠房光電,710.04
1730,2021-09-27,17.7,9.77,20.85,5.8,3609.0,大潭電廠GIS廠房光電,710.04
1731,2021-09-28,27.6,7.1,20.86,6.38,3760.0,大潭電廠GIS廠房光電,710.04
1732,2021-09-29,26.97,4.8,17.11,5.37,3723.0,大潭電廠GIS廠房光電,710.04
1733,2021-09-30,28.33,3.1,16.25,5.63,3649.0,大潭電廠GIS廠房光電,710.04
1734,2021-10-01,28.3,0.47,10.55,4.4,3171.0,大潭電廠GIS廠房光電,710.04
1735,2021-10-02,29.83,7.1,20.02,6.77,3474.0,大潭電廠GIS廠房光電,710.04
1736,2021-10-03,28.1,6.77,17.52,5.57,3681.0,大潭電廠GIS廠房光電,710.04
1737,2021-10-04,23.23,-32.63,6.85,3.92,3547.0,大潭電廠GIS廠房光電,710.04
1738,2021-10-05,18.43,-32.33,4.9,2.25,3715.0,大潭電廠GIS廠房光電,710.04
1739,2021-10-06,19.37,0.0,2.22,1.49,3652.0,大潭電廠GIS廠房光電,710.04
1740,2021-10-07,15.33,8.57,14.71,3.97,2983.0,大潭電廠GIS廠房光電,710.04
1741,2021-10-08,14.4,0.83,3.29,2.52,3023.0,大潭電廠GIS廠房光電,710.04
1742,2021-10-09,15.43,0.0,2.3,1.29,3458.0,大潭電廠GIS廠房光電,710.04
1743,2021-10-10,27.2,9.33,21.4,6.07,3642.0,大潭電廠GIS廠房光電,710.04
1744,2021-10-11,23.57,1.6,10.28,4.19,1061.0,大潭電廠GIS廠房光電,710.04
1745,2021-10-12,25.53,0.0,2.97,2.55,1873.0,大潭電廠GIS廠房光電,710.04
1746,2021-10-13,-14.13,8.17,18.89,8.77,1601.0,大潭電廠GIS廠房光電,710.04
1747,2021-10-14,30.47,11.27,22.27,8.88,1870.0,大潭電廠GIS廠房光電,710.04
1748,2021-10-15,24.43,9.13,16.73,6.09,3653.0,大潭電廠GIS廠房光電,710.04
1749,2021-10-16,23.5,4.23,14.67,5.17,3640.0,大潭電廠GIS廠房光電,710.04
1750,2021-10-17,22.27,1.03,6.99,2.63,1415.0,大潭電廠GIS廠房光電,710.04
1751,2021-10-18,18.7,1.23,6.86,1.68,2411.0,大潭電廠GIS廠房光電,710.04
1752,2021-10-19,20.5,7.03,13.82,3.86,2955.0,大潭電廠GIS廠房光電,710.04
1753,2021-10-20,19.57,9.9,20.55,5.39,2296.0,大潭電廠GIS廠房光電,710.04
1754,2021-10-21,21.03,0.0,6.12,1.88,296.0,大潭電廠GIS廠房光電,710.04
